"x","y","EMv1mt","EMv05mt"
60.67765,41.53523333,56.2,126.4
60.67765,41.53523888,56.3,129.4
60.67765164,41.53525164,53.3,131.3
60.67766441,41.53526441,55.8,131.2
60.67766667,41.53527718,56.5,133.5
60.67766667,41.53528996,51.3,130.8
60.6776694,41.53530273,47.2,123.1
60.67768218,41.53531551,45.1,119.2
60.67768333,41.53532826,49.8,124.4
60.67768333,41.53534103,55.6,130.4
60.67768712,41.53535379,69.2,144
60.67769985,41.53536651,75,158.8
60.6777,41.53537932,79.3,158.8
60.67770878,41.53539211,73.1,153.5
60.67771667,41.53540488,71,145.9
60.67771667,41.53541765,63.9,138.6
60.67771667,41.53543043,57,132
60.67772652,41.53544318,54.6,130.7
60.67773333,41.53545596,54.5,132.2
60.67773333,41.53546873,56.3,134
60.67773333,41.5354815,59.3,133.3
60.67774427,41.53548333,64.5,138.3
60.67775,41.53549037,60.2,139.6
60.67775314,41.53550314,62.4,140.3
60.67776591,41.53551591,64.1,137.1
60.67776667,41.53552868,64.5,139.8
60.67776667,41.53554144,61.6,139.2
60.67777088,41.53555421,60.4,137.7
60.67778333,41.53556699,59,131.8
60.67778333,41.53557976,55.6,129.5
60.67779253,41.53559253,54,127.2
60.6778,41.5356053,51.2,127.2
60.6778,41.53561806,49.7,124.7
60.6778,41.53563084,49.2,124.8
60.67781027,41.53563333,46.5,122.6
60.67781667,41.53563971,44.9,121.5
60.67781667,41.53565247,45.3,121.5
60.67781667,41.53566524,41.5,117.9
60.67782802,41.53567802,40.9,116.1
60.67783333,41.53569079,39.7,115.2
60.67783333,41.53570356,39,115.2
60.67783333,41.53571632,39.5,115
60.67783333,41.53572909,40.6,115.6
60.67783333,41.53574186,42,116.8
60.67783333,41.53575,42.1,116.5
60.67783408,41.53575074,43.3,117.3
60.67784684,41.5357635,42.6,117.9
60.67785,41.53577627,44.5,118.5
60.67785,41.53578905,44.7,118.1
60.67785,41.53580182,43,118.1
60.67785,41.53581458,40.5,115.6
60.67786068,41.53582735,38.7,114.8
60.67786667,41.53584012,36.1,114
60.67786667,41.5358529,36.3,115.7
60.67786667,41.53586567,36,113.6
60.67787843,41.53586667,37.8,116.9
60.67788333,41.53587453,39.8,116.9
60.67788333,41.53588729,40.4,119.8
60.67788341,41.53590008,42.6,121.8
60.67789618,41.53591285,46.7,124.1
60.6779,41.53592561,45.4,121.8
60.6779,41.53593838,45.1,121.7
60.67790115,41.53595115,45.5,121.9
60.67791391,41.53596391,42.6,119.3
60.67791667,41.53597669,42.7,119
60.67791667,41.53598946,39.9,115.8
60.67791889,41.536,42.2,118.6
60.67793166,41.536,40.1,116.2
60.67793333,41.5360111,40.4,116
60.67793333,41.53602387,39.2,114.1
60.67793664,41.53603664,37.3,112.9
60.6779494,41.5360494,40.9,116.4
60.67795,41.53606218,41.9,116.2
60.67795,41.53607495,39,115.8
60.67795,41.53608333,40,114.3
60.67795,41.53608382,40.4,115.1
60.67795,41.53609658,41.7,116.1
60.67795935,41.53610935,43.4,117.1
60.67796667,41.53611667,44.1,119.6
60.67796667,41.53611822,41.6,117.9
60.67796667,41.53613099,47.4,122.5
60.67796667,41.53613333,45.2,122.5
60.67796667,41.53613987,46.8,124.7
60.67796931,41.53615264,44.4,121.3
60.67798207,41.5361654,43.5,121.3
60.67799484,41.53616667,41.4,118
60.678,41.53617428,41.1,117.3
60.67800372,41.53618705,41.2,116.9
60.67801649,41.53619982,42.1,116.9
60.67801667,41.5362,36,114.3
60.67801667,41.53620868,40.6,115.5
60.67801667,41.53622146,42.9,118.7
60.67801756,41.53623333,40.3,117.1
60.67803034,41.53623333,39.7,117.1
60.67803333,41.5362431,39.5,118.3
60.67803333,41.53625587,40.7,122.2
60.67803333,41.53626667,41.6,123.5
60.67804413,41.53627746,41.4,119.8
60.67805,41.53629024,41.2,120.2
60.67805,41.5363,46.4,122.5
60.67806193,41.53631193,44.9,120.8
60.67806667,41.53631667,49.7,123.9
60.67806667,41.53632079,48.4,123
60.6780669,41.53633356,47.9,122.8
60.67807967,41.53634634,48,121.6
60.67808333,41.53635,50.9,122.9
60.67808333,41.53635521,50.5,123.2
60.67808464,41.53636797,48.5,120.9
60.67809741,41.53638075,48.4,120.8
60.6781,41.53638333,50,121.9
60.6781,41.53638961,50.2,123.1
60.6781,41.53640238,50.8,122.5
60.6781,41.53641516,50.8,123
60.67811126,41.53641667,48.6,120
60.67811667,41.53642403,47.3,118.9
60.67811667,41.53643679,45.6,117
60.67811667,41.53644956,41.2,115
60.67811667,41.53645,42.4,116.2
60.67811667,41.53645844,41,115
60.67812121,41.53646667,37,110.8
60.67813333,41.53646731,37,112.4
60.67813333,41.53648008,37.8,113.1
60.67813333,41.53649285,38.4,113.6
60.67813896,41.5365,43,117
60.67815,41.53650173,44,116.6
60.67815,41.53651449,46.9,118.8
60.67815,41.53652725,49.1,119.5
60.67815669,41.53653333,47.8,119.4
60.67816667,41.53653614,43.9,117.6
60.67816667,41.5365489,47.8,119.2
60.67816667,41.53656167,49,121.3
60.67816667,41.53656667,45.1,117.6
60.67817052,41.53657052,50.1,124.3
60.67818318,41.53658318,50.9,127.6
60.67818333,41.53659605,52.1,129.2
60.67818333,41.5366,54.6,128.5
60.67818333,41.53660495,56.3,129.5
60.67818438,41.53661667,52,125.4
60.67819716,41.53661667,50.4,125.7
60.6782,41.53662659,53.5,128.4
60.6782,41.53663937,50.5,125.3
60.67820214,41.53665,48.8,124
60.67821491,41.53665,48.1,121.9
60.67821667,41.53666101,49.4,122.6
60.67821667,41.53667376,47.8,121.5
60.67821987,41.53668333,47.9,122.7
60.67823265,41.53668333,53.5,129.3
60.67823333,41.53669543,55.8,131.8
60.67823333,41.53670818,59.1,138.5
60.67823761,41.53671667,56.7,133.9
60.67825,41.53671705,55,133.1
60.67825,41.53672982,51.5,125.3
60.67825,41.5367426,49.8,124.1
60.67825535,41.53675535,46.5,119.4
60.67826667,41.53676667,43.3,118.1
60.67826667,41.536777,37.9,115.3
60.67826667,41.53678978,38.3,115.6
60.67826667,41.5368,42,118.3
60.67826667,41.53681141,41.9,124.7
60.67826667,41.53681667,45.1,122.6
60.67826667,41.53682027,41.8,119.4
60.67826667,41.53683301,38.6,113.2
60.67826667,41.53684581,36,112.1
60.67827526,41.53685,33.4,110.7
60.67828333,41.5368547,35.2,112.5
60.67828333,41.53686746,35.6,111.1
60.67828333,41.53688023,37.7,113.4
60.67828333,41.53689301,39.8,114.6
60.67828911,41.5369,39.4,113.9
60.6783,41.53690188,40.3,114.8
60.6783,41.53691464,41.4,114.8
60.6783,41.53692741,42.8,117.6
60.6783,41.53694019,41.5,116
60.67830296,41.53695,43.3,116.9
60.67831573,41.53695,43.7,116.3
60.67831667,41.53696182,41.8,115
60.67831667,41.53697461,44.7,116.4
60.67831667,41.53698333,45.9,117.4
60.67831681,41.53698347,47,120
60.67832958,41.53699625,44.9,119.6
60.67833333,41.53700901,49.8,122.7
60.67833333,41.53702178,52,123.6
60.67833333,41.53703333,58.7,129.7
60.67834342,41.53704342,63.8,138.8
60.67835,41.53705619,74.9,150.9
60.67835,41.53706896,76.2,153.9
60.67835,41.53708173,77.5,158.1
60.67835,41.53708333,74.7,148.7
60.67835726,41.5370906,68.7,141.1
60.67836667,41.53710337,65.7,134.7
60.67836667,41.53711614,59,129.2
60.67837891,41.53711667,52.2,123.5
60.67838333,41.53712502,46.3,119.1
60.67838333,41.53713778,45.5,119.1
60.67838333,41.53715,43.5,117
60.67839276,41.53715943,46.2,120.6
60.6784,41.53717219,49.8,122.6
60.67840163,41.53718333,49.3,122.2
60.6784144,41.53718333,45.8,119.2
60.67841667,41.53719383,49.2,121.2
60.67841667,41.53720659,54.8,128.9
60.67841667,41.53721667,55.9,128.9
60.67842825,41.53722825,58.1,132.1
60.67843333,41.53724102,57.5,132
60.67843333,41.53725,57.9,128.6
60.67843333,41.53726264,64,141.2
60.67844209,41.53727542,59.8,147.8
60.67845,41.53728333,58.2,144.9
60.67845,41.53728429,43.6,128.5
60.67845,41.53729707,40.1,115.9
60.67845983,41.53730983,33,109.4
60.67846667,41.5373226,28.5,106.3
60.67846667,41.53733333,27.4,106.9
60.67847758,41.53734425,26.1,108.2
60.67848333,41.53735701,24.6,107.7
60.67848333,41.53736978,21.5,103.5
60.67848333,41.53738255,22.9,104.6
60.67848333,41.53738333,22.6,103.8
60.67849143,41.53739143,23.6,105.8
60.6785,41.5374042,24.7,104.6
60.6785,41.53741696,25.9,107
60.6785,41.53742973,26.8,109.1
60.67850917,41.53743333,28.8,112.4
60.67851667,41.53743861,36,121.3
60.67851667,41.53745137,49.3,143.1
60.67851667,41.53746414,54.3,154.7
60.6785269,41.53746667,61,164.6
60.67853333,41.53747301,67.3,169.9
60.67853333,41.53748578,71.2,166
60.67853333,41.53749855,74.6,164.6
60.67854466,41.53751132,61.2,159.9
60.67855,41.53751667,66.5,174.8
60.67855,41.53752019,78.2,188.4
60.67855,41.53753297,102.3,200.8
60.67855,41.53754574,113.8,222.7
60.67855,41.53755851,135.8,218
60.6785546,41.53757127,118.7,193.5
60.67856667,41.53758333,96.3,163.8
60.67856667,41.53759292,75.9,152.6
60.67857234,41.53760568,81.9,158.3
60.67858333,41.53761845,89.1,182.7
60.67858333,41.53763122,97.1,190
60.67858333,41.53763333,93.4,187
60.67858333,41.5376401,82.1,167.5
60.67858619,41.53765286,69.9,153.3
60.67859896,41.53766563,62.2,143.2
60.6786,41.5376784,56.8,137.9
60.6786,41.53768333,49.7,131.6
60.6786,41.53768728,51.2,131.8
60.67860004,41.53770004,51.5,135
60.67861281,41.53771281,53.5,128.4
60.67861667,41.53771667,44.3,118.7
60.67862169,41.53772169,42.2,117.1
60.67863333,41.53773446,38.6,114.3
60.67863333,41.53774722,48.6,123.8
60.67863333,41.53775,46.5,129.9
60.67863943,41.5377561,53.8,130.8
60.67865,41.53776887,56.1,128
60.67865,41.53778163,51,123
60.67865,41.5377944,48.4,123.7
60.67865717,41.53780717,47,124.3
60.67866667,41.53781667,43.7,126.6
60.67866667,41.53782881,40.4,118.1
60.67867492,41.53784158,36.4,114.5
60.67868333,41.53785,37.4,113.8
60.67868333,41.53785046,34.5,111.7
60.67868333,41.53786323,33.4,111.2
60.67869266,41.53787599,32.6,110.4
60.6787,41.53788333,32.8,111.1
60.6787,41.53788487,30.7,109
60.6787,41.53789764,32,111
60.6787,41.53791042,32.2,110.2
60.67870651,41.53792317,33.7,112.2
60.67871667,41.53793333,37.7,116.4
60.67871667,41.53794482,33.8,113.7
60.67872425,41.53795758,33.4,110.3
60.67873333,41.53796667,35.4,112.8
60.67873333,41.53797919,36.7,115.5
60.67873333,41.53799197,35.7,115.9
60.67873809,41.538,39.8,117.1
60.67875,41.53800088,42.1,121.7
60.67875,41.53801364,40.4,121.7
60.67875,41.53801667,43.3,118.6
60.67875,41.53802251,41.9,117.4
60.67875195,41.53803528,41.3,119.1
60.67876472,41.53804805,44.3,126.5
60.67876667,41.53805,45.2,123.3
60.67876667,41.53805693,43.8,124.4
60.67876969,41.53806667,40.1,120.7
60.67878245,41.53806667,36.4,114.5
60.67878333,41.53807856,38.4,116.5
60.67878333,41.53809134,36.7,115
60.67878333,41.5381,37.4,114.7
60.67878333,41.5381002,39.3,116.5
60.67878333,41.53811297,37.2,114.7
60.6787924,41.53811667,37.3,114.6
60.6788,41.53812185,38.3,115.2
60.6788,41.53813463,39.2,115.9
60.6788,41.53814739,38.7,116.9
60.6788,41.53815,40.7,118.4
60.6788,41.53815626,39,117.1
60.67880237,41.53816667,37.2,116.4
60.67881513,41.53816667,34.8,113.2
60.67881667,41.5381779,31.9,111
60.67881667,41.53819067,31.9,111.8
60.67881667,41.5382,29.6,109.1
60.67882897,41.5382123,27.9,109.7
60.67883333,41.53822508,27.5,109.1
60.67883333,41.53823333,27.7,109.2
60.67883396,41.53823396,26,107.2
60.67884672,41.53824672,24.4,106.1
60.67885,41.53825949,24.9,105.7
60.67885,41.53826667,23.2,105
60.67885,41.53826837,23.5,105.7
60.67885,41.53828114,25.6,107.7
60.67886057,41.5382939,23.5,106.1
60.67886667,41.5383,24.6,107.6
60.67886667,41.53830278,25.2,106.7
60.67886667,41.53831555,20.1,103.8
60.67886667,41.53832831,21.7,104.7
60.67886667,41.53833333,22.6,106.2
60.67887051,41.53833718,23.3,105.7
60.67888324,41.53834991,25.5,106.7
60.67888333,41.53835,25.1,106.8
60.67888333,41.53835882,24,106.9
60.67888333,41.53836667,23.9,106.7
60.67888437,41.5383677,24.5,107.4
60.67889713,41.53838046,22.8,105.4
60.6789,41.53838333,24.7,106.2
60.6789,41.53838934,24.5,106.5
60.6789,41.53840212,25.6,107.7
60.6789,41.53841487,23.2,105.8
60.6789,41.53841667,24.9,106.1
60.67890708,41.53842375,23.1,104.8
60.67891667,41.53843333,24.1,104.7
60.67891667,41.5384454,23.5,105.1
60.67891667,41.53845,24.5,106.2
60.67892092,41.53845426,28.2,108.5
60.67893333,41.53846704,25.1,106.7
60.67893333,41.53847981,28.9,110.3
60.67893333,41.53848333,31.9,111.8
60.67893333,41.53848868,32.3,113.3
60.67893478,41.53850145,32.9,112.1
60.67894755,41.53851422,35.1,114.5
60.67895,41.53851667,34.1,112.5
60.67895,41.53852308,36.1,114.1
60.67895252,41.53853586,34.4,114.5
60.67896528,41.53854862,35.9,115.3
60.67896667,41.53855,33.1,113.3
60.67896667,41.53855751,34.2,114.2
60.67896667,41.53857027,34.3,115.6
60.67896667,41.53858304,36.3,118.8
60.67896667,41.53859581,37,122
60.67897524,41.5386,36.3,117.3
60.67897866,41.5386,32.4,115
60.67896513,41.53860077,35.1,118.2
60.67893958,41.53861354,31.1,117.9
60.67892369,41.53861667,31.6,118.9
60.67891091,41.53861667,29.2,111.7
60.67889814,41.53861667,25.7,108.7
60.67888537,41.53861667,14.8,100.8
60.67887261,41.53861667,21.7,104.8
60.67885983,41.5386235,22.2,107
60.67884411,41.53863333,27.3,112.2
60.67881861,41.53863333,26.7,111.3
60.67880487,41.53863333,27.8,108.8
60.6787921,41.53863333,26.2,110
60.67877932,41.53863333,25.1,110.2
60.67876655,41.53863345,25.2,106.9
60.67875379,41.53864621,22.9,104.7
60.67873204,41.53865,22.9,105.8
60.67871158,41.53865,21.9,104.3
60.67869881,41.53865,22.9,104.5
60.67868604,41.53865,26.8,107.2
60.67867328,41.53866006,26.9,108.7
60.6786605,41.53866667,29.1,110.7
60.67864547,41.53866667,30.5,111.8
60.67861994,41.53866667,31.8,111.6
60.67860554,41.53866667,30.7,110.4
60.67859276,41.5386739,31.7,110.8
60.67857999,41.53868333,30.9,110.3
60.67856722,41.53868333,30.3,109.9
60.67855445,41.53868333,32.8,112.6
60.67853337,41.53868333,35.3,115.3
60.67851225,41.53868775,38.5,117.6
60.67849947,41.5387,39.4,116.9
60.6784867,41.5387,42,120.6
60.67847393,41.5387,42.4,120.5
60.6784468,41.53871667,43,117.9
60.67842125,41.53871667,44.1,123.9
60.67840619,41.53871667,45.7,125
60.67839342,41.53871667,47.1,127
60.67838066,41.53871934,47,124.7
60.67836788,41.53873212,46.4,126.7
60.6783551,41.53873333,45.8,126.5
60.67834234,41.53873333,39.3,120.1
60.67832583,41.53873333,37,114.6
60.67830031,41.53873333,34.6,112.4
60.67828737,41.53873333,34.1,111
60.6782746,41.53874207,38,116.6
60.67826182,41.53875,41,121
60.67825,41.53874813,39.4,119
60.67825,41.53872259,41.2,117
60.67825,41.53870685,38.1,117.1
60.67824408,41.53869408,35.3,113.5
60.67823333,41.53868131,32.5,111.3
60.67823333,41.53866855,30.6,110.1
60.67823333,41.53865578,30.8,109.8
60.67823333,41.53864301,30,110
60.67823023,41.53863023,30.2,110.7
60.67821747,41.53861747,28.8,109.8
60.67821667,41.5386047,29.1,108.9
60.67820863,41.53859196,27.2,108
60.67820413,41.53857921,26.3,107.2
60.67821638,41.53856667,24.1,104.5
60.67820363,41.53856667,26,106.9
60.6782,41.53855752,26.5,107.1
60.6782,41.53854475,25.7,106.3
60.6782,41.53853199,24.4,105.6
60.6782,41.53851922,25.2,105.9
60.67818978,41.53850645,25.6,106.4
60.67818333,41.53849368,25,107.1
60.67818333,41.53848091,25.2,106.7
60.67818333,41.53846813,24.6,106.2
60.67817202,41.53845535,24.1,105.6
60.67816667,41.5384426,23.4,104.4
60.67816667,41.53843333,23,105.1
60.67815429,41.53842095,19.3,101.1
60.67815,41.53840818,19.7,102.3
60.67815,41.53839542,21.8,102.9
60.67815,41.53838265,20.4,102.9
60.67815,41.53836987,20.5,103.3
60.67814043,41.5383571,22.5,105
60.67813333,41.53834434,23,105
60.67813333,41.53833157,23.6,105.7
60.67813333,41.5383188,21.5,103
60.67812272,41.53830606,22.9,104
60.67811667,41.53829328,22.9,104.7
60.67811667,41.5382805,23.1,104.2
60.67811667,41.53826773,23.8,106.1
60.67810496,41.53825496,22.9,105
60.6781,41.53824219,23,105
60.6781,41.53822941,22.9,104.5
60.67809999,41.53821665,21.9,104.9
60.67808721,41.53820388,22.4,104
60.67808333,41.5382,21.4,103.6
60.67808333,41.538195,20.8,103.2
60.67808223,41.53818223,19.7,102.4
60.67806947,41.53816947,20,102.9
60.67806667,41.5381567,19.6,102.4
60.67806059,41.53814393,20.3,103.6
60.67805,41.53813116,21.2,103.1
60.67805,41.5381184,21.4,104.4
60.67803896,41.53810562,20.9,103.6
60.67803333,41.53809285,22,104.9
60.67803333,41.53808008,22.3,104.3
60.67803333,41.53806731,23.1,104.7
60.67802121,41.53805455,23,104.3
60.67801667,41.53805,21.6,104
60.67801234,41.53804567,22.3,105.1
60.678,41.53803291,23.9,104.5
60.678,41.53802013,26.3,106.8
60.678,41.53800737,26.2,107
60.67799459,41.53799459,29.7,109
60.67798333,41.53798182,30.8,110.1
60.67798333,41.53796904,28.7,108.4
60.67798333,41.53795627,30.6,109.4
60.67797685,41.53794352,30.9,109.5
60.67796667,41.53793075,34.9,113.3
60.67796667,41.53791797,37.6,116.9
60.67796667,41.5379052,44.2,123.6
60.67795911,41.5379,42.1,121.2
60.67795,41.53789634,40.1,116.4
60.67795,41.53788356,37.4,114.6
60.67795,41.53787079,34.3,113.3
60.67794135,41.53785802,33.7,111.1
60.67793333,41.53784525,30.4,109.5
60.67793333,41.53783249,30.5,111
60.67793333,41.53781972,31.4,112.4
60.67792361,41.53780694,30.9,111
60.67791667,41.5378,30.3,108
60.67791667,41.53779808,32.5,110.2
60.67791667,41.53778531,33.5,111.7
60.67790587,41.53777253,31.6,110.9
60.6779,41.53775977,34.9,112.9
60.6779,41.53774701,38.5,115.5
60.6779,41.53773423,38.6,115.8
60.67788811,41.53773333,36.5,114.5
60.67788333,41.53772535,38,117.7
60.67788333,41.53771258,44,122.1
60.67788315,41.53769982,44.3,122.3
60.67787039,41.53768706,47.6,125.2
60.67786667,41.53768333,54.7,131.9
60.67786667,41.53767817,59.3,143.7
60.6778654,41.5376654,60.3,141.1
60.67785265,41.53765265,53,129.7
60.67785,41.53763987,47.2,119.3
60.67785,41.53762709,42.7,117.5
60.67785,41.53761667,42.1,119.2
60.67783879,41.53760546,45.3,122.5
60.67783333,41.53759269,43.3,120.6
60.67783333,41.53757992,44.6,119.2
60.67783333,41.53756714,45.2,124
60.67782104,41.53755437,52.2,131
60.67781667,41.53754161,61.2,136.8
60.67781667,41.53753333,73.5,152.4
60.67781607,41.53753273,80.1,160.2
60.6778033,41.53751997,84.2,162
60.6778,41.53750721,79.4,170.1
60.6778,41.53749443,83.1,166.4
60.67779832,41.53748166,78.3,158.6
60.67778556,41.53746889,68.9,144.1
60.67778333,41.53745612,51.1,128.9
60.67778333,41.53744335,39.4,113.9
60.67778058,41.53743333,34.5,110.4
60.67776782,41.53743333,31.9,110.3
60.67775505,41.53742171,33.7,112
60.67775,41.53740894,35.6,112.9
60.6777462,41.5373962,36.4,112
60.67773347,41.53738347,41.2,116.5
60.67773333,41.53737065,44.3,124.8
60.67773333,41.53736667,39.9,130.9
60.67773333,41.53736176,40.2,121.2
60.67773333,41.537349,42,118.7
60.67773333,41.53733623,36.8,113.7
60.67773333,41.53732346,33.9,111.8
60.67772735,41.53731068,35.2,112.8
60.67771667,41.53729792,34,113.7
60.67771667,41.53728515,37.2,115.1
60.67771667,41.53727238,36,116.6
60.67770963,41.53725963,38.8,121.8
60.6777,41.53725,44.8,124.6
60.6777,41.53723797,48.8,127.9
60.6777,41.5372252,48.6,126.1
60.67769576,41.53721243,45.1,123
60.67768333,41.53719965,43,117
60.67768333,41.53718689,42.9,116.8
60.67767412,41.53718333,40.9,114.5
60.67766667,41.53717802,41.4,116.2
60.67766524,41.53716524,48.1,123.6
60.67765247,41.53715247,55.3,140
60.67765,41.53713971,63.3,151.5
60.67765,41.53713333,56,142.1
60.67764751,41.53713085,58.6,138.7
60.67763473,41.53711806,58.6,137.8
60.67763333,41.53710529,53.7,138.8
60.67762586,41.53709253,50.9,133
60.67761667,41.53707976,50.1,126.3
60.67761667,41.53706699,47.6,122.3
60.67761667,41.53706667,45.2,118.9
60.67760812,41.53705812,46,120.3
60.6776,41.53704535,46.4,122.3
60.6776,41.53703258,48.3,125.7
60.6776,41.53701981,50.6,127.9
60.67759037,41.53700703,51.7,131.4
60.67758333,41.537,53.9,133.5
60.67758333,41.53699817,61.3,133.2
60.67758333,41.5369854,56.5,138.2
60.67757262,41.53697262,57.8,159.6
60.67756667,41.53695985,66.1,169.7
60.67756376,41.53695,72.1,164.9
60.67755099,41.53695,65.7,148.9
60.67755,41.53693821,63.3,136
60.67755,41.53692544,63.9,135.4
60.677546,41.53691267,58.3,136.6
60.67753333,41.5369,53.4,137.5
60.67753333,41.53689104,52.5,136.7
60.67752826,41.53687826,48,134.2
60.67751667,41.5368655,45.7,135.4
60.67751667,41.53685273,44.4,129.3
60.67751667,41.53683996,43.9,127.4
60.67751052,41.53683333,45.9,129
60.6775,41.53683109,46.3,129.5
60.6775,41.53681832,47.6,129.6
60.6775,41.53680555,49.2,128.6
60.67749277,41.53679277,50.7,127.6
60.67748333,41.53678,55.7,129.1
60.67748333,41.53676723,65.6,140
60.67748333,41.53676667,66.7,161.1
60.67748333,41.53675837,95.8,189.8
60.67748333,41.53674559,91.6,179.6
60.67748282,41.53673282,113.7,194.7
60.67747007,41.53672007,122.9,204.7
60.67746667,41.53670729,110.1,204.7
60.67746667,41.53669452,122.2,204.3
60.67746508,41.53668333,111.8,190.6
60.67745232,41.53668333,96.7,170.1
60.67745,41.53667287,81.8,153.4
60.67745,41.53666011,70.3,141.6
60.67745,41.53664735,66.9,139.8
60.67745,41.53663456,62.3,135.9
60.67743846,41.53663333,61.8,137.1
60.67743333,41.5366257,76.7,160.9
60.67743333,41.53661319,80.3,155.7
60.67743333,41.53660014,75.1,148.1
60.67743333,41.53658739,68.1,142.3
60.67742462,41.53658333,53.6,135.3
60.67741667,41.53657853,52.7,133.7
60.67741576,41.53656576,51.2,132.4
60.67740298,41.53655298,47.4,128.5
60.6774,41.53654021,45.7,124.3
60.6774,41.53652745,48.3,129.6
60.67739801,41.53651468,55.6,132.6
60.67738524,41.53650191,55.5,131
60.67738333,41.53648914,58.5,132.8
60.67738333,41.53648333,59.3,135.1
60.67738027,41.53648027,65.3,138.3
60.6773675,41.5364675,64.8,138.6
60.67736667,41.53645475,63.2,137.6
60.67736667,41.53644197,68.4,142.7
60.67736667,41.53642918,73.3,147.7
60.67736642,41.53641642,76.2,151.9
60.67735365,41.53640365,71.5,141.9
60.67735,41.5364,63.1,134.4
60.67735,41.53639477,62,136.4
60.67734867,41.536382,62.7,135.4
60.67733591,41.53636924,62,135.7
60.67733333,41.53635647,61.9,135.6
60.67733333,41.5363437,67.6,141.3
60.67733092,41.53633092,65.1,139
60.67731815,41.53631815,66.2,139.8
60.67731667,41.53630539,65.3,139.7
60.67730929,41.5363,59.6,134.4
60.6773,41.53629652,65.1,136.1
60.6773,41.53628374,63.2,135.2
60.6773,41.53627098,64.1,139.9
60.67729154,41.53625821,68,143.7
60.67728333,41.53624544,65.8,141.1
60.67728333,41.53623267,63.9,138.3
60.67728333,41.53621989,58.2,135.9
60.67727381,41.53620714,61.1,139.2
60.67726667,41.5362,61.2,138
60.67726492,41.53619826,59.2,134.6
60.67725215,41.53618549,58.9,133.2
60.67725,41.53617271,60.3,135
60.67725,41.53615995,59.2,136.5
60.67724719,41.53614719,56.8,133.9
60.67723447,41.53613447,57.2,132.9
60.67723333,41.53612167,56.7,135
60.67723333,41.53610887,55.9,134.9
60.67722944,41.53609611,52.6,130.5
60.67721667,41.53608333,56.8,133.2
60.67721667,41.53607446,56.9,135.4
60.6772117,41.5360617,57.8,136.8
60.6772,41.53604892,55.3,137.3
60.6772,41.53603615,57.8,137.5
60.6772,41.53602338,58.8,137.9
60.67719395,41.53601061,55.7,132.4
60.67718333,41.53599786,53.5,133.5
60.67718333,41.53598508,58.3,132.1
60.67718333,41.5359723,52.7,130.6
60.67718333,41.53595953,54.2,128.5
60.67718009,41.53595,53.8,128.9
60.67716733,41.53595,53.3,128.8
60.67716667,41.5359379,48,128
60.67716667,41.53592513,51.8,127.1
60.67716235,41.53591235,52.7,129.6
60.67715,41.53589959,52.5,130.9
60.67715,41.53588682,53.8,132.5
60.67715,41.53587405,54.5,131
60.67715,41.53586128,58.6,135.3
60.67714851,41.53584851,58,138.2
60.67713574,41.53583574,62,139.7
60.67713333,41.53582297,62.6,137.9
60.67713333,41.5358102,61.5,139
60.67713077,41.5358,63.9,140.7
60.677118,41.5358,61.7,146
60.67711667,41.53578857,60.9,139.9
60.67711667,41.5357758,58.4,138
60.67711303,41.53576303,61.6,141.2
60.67710026,41.53575026,62.6,138.9
60.6771,41.53573748,59.9,136.6
60.6771,41.53572472,57.3,135.5
60.67709529,41.53571195,60,135.9
60.67708333,41.53569918,63,138.1
60.67708333,41.53568641,59.2,137.3
60.67708333,41.53567365,58.4,133.9
60.67707754,41.53566088,54.2,130.7
60.67706667,41.53565,53.6,129
60.67705589,41.53563923,49.3,125.7
60.67705,41.53562647,49.1,125.8
60.67705,41.53561369,49.2,126.2
60.67705,41.53560092,49.3,127.2
60.67703814,41.53558814,50.1,128.4
60.67703333,41.53557537,52.1,127.9
60.67703333,41.53556262,52.7,129.3
60.67703318,41.53555,55.9,131.9
60.67702041,41.53555,57.6,134.6
60.67701667,41.53554097,55.5,134.1
60.67701667,41.5355282,54,136.5
60.67701545,41.53551545,54,134.4
60.67700267,41.53550267,54.5,136.1
60.677,41.53548989,52.9,132.6
60.677,41.53547712,48.5,129.4
60.6769977,41.53546436,44.4,124.5
60.67698493,41.5354516,44.6,122.5
60.67698333,41.53543882,40.6,121.9
60.67698333,41.53543333,42,122.1
60.67697994,41.53542994,43.2,122.6
60.67696718,41.53541718,43.6,124
60.67696667,41.53540441,44.6,124.8
60.67696667,41.53539163,45.1,123.3
60.67696667,41.53537886,45.8,123.9
60.67696609,41.53536609,45.8,125.6
60.67695333,41.53535333,46.4,126.6
60.67695,41.53534056,50.5,130.3
60.67695,41.53532779,51.9,132.3
60.67695,41.53531667,60.2,132.7
60.67801667,41.53875,56.5,132
60.6780147,41.53875,58.6,133.8
60.67800086,41.53875,54.6,129.2
60.678,41.53875,45.4,123.8
60.678,41.53873987,58.9,136.7
60.6779927,41.53873333,61.9,142.1
60.67798333,41.53873333,60.6,139.3
60.67798333,41.5387317,64.7,139.8
60.67798333,41.53871786,67.2,144
60.6779707,41.53871667,68.3,143.5
60.67796667,41.53870687,67.8,142.4
60.67796667,41.5387,65.6,141.3
60.67796253,41.53869586,62.4,139.3
60.67795,41.53868333,59,135.1
60.67795,41.53867104,56.6,137.6
60.67794054,41.53866667,53.8,136.3
60.67793333,41.53866003,51.7,133.9
60.67792952,41.53864618,49.4,130.6
60.67791667,41.53863333,46,128.3
